organization_name,organization_url,category,num_projects,irc_channel,contact_email,technologies,topics,project_title,project_short_description,project_description,student_name,project_code_url,project_url
BioGears,https://www.biogearsengine.com/,Science and medicine,2,https://github.com/BioGearsEngine/core/wiki/Getting-access-to-our-IRC-development-channel,mailto:abaird@ara.com,"python, c/c++, cmake, c++11","computational biology, mathematical software, physiology, pharmacological modeling",Website Porter,There is a need for creation of such a website that is Python Extensible as the new models are needed to be added for plotting which are not...,"<p>There is a need for creation of such a website that is Python Extensible as the new models are needed to be added for plotting which are not supported in Java so there is a need to create such a website through which we can visualize the plots that are generated and Python as a software tool is required to visualize those outputs of models which are the plots of the required extension which are in the form of high resolution plots. In this process there is a need to remove the whole dependency of Java from the website and convert that to the Python based format for accessing them in the website and to support publication quality plots with high resolution.</p>
",Shashank Jain,https://shashankjain12.github.io/GSoC2020-BioGears/,https://summerofcode.withgoogle.com/archive/2020/projects/5512390679986176/
BioGears,https://www.biogearsengine.com/,Science and medicine,2,https://github.com/BioGearsEngine/core/wiki/Getting-access-to-our-IRC-development-channel,mailto:abaird@ara.com,"python, c/c++, cmake, c++11","computational biology, mathematical software, physiology, pharmacological modeling",A Clinically Relevant Multi-Case Model of Naloxone Reversal of Fentanyl-Induced Respiratory Depression,"Up until the recent COVID-19 pandemic the greatest social/medical crisis in the United States has been the opioid epidemic, taking 128 lives a day...","<p>Up until the recent COVID-19 pandemic the greatest social/medical crisis in the United States has been the opioid epidemic, taking 128 lives a day per the CDC. Two of the high-level BioGears objectives are lowering the barrier to create medical training content and training the military. I believe that a clinically relevant comprehensive model of the naloxone reversal of fentanyl-induced respiratory depression could serve both as a training tool for emergency medical personnel as well as a predictive tool for the dose and frequency of nasally administered naloxone. Current guidelines for nasal naloxone usage are ambiguous and dependent on a wait-and-see approach instead of a high-fidelity data-driven predictive model, which risks under-usage of the life-saving drug due to basic human error.</p>
",Rishi Das,https://rishisdas.github.io/,https://summerofcode.withgoogle.com/archive/2020/projects/4647269141315584/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Production Ready Many Light Sampling,This project will continue development on the Many Light Sampling project from GSoC 2018. It will add support for importance sampling of more...,"<p>This project will continue development on the Many Light Sampling project from GSoC 2018. It will add support for importance sampling of more features and make that project production ready by stabilizing the existing implementation. The goal of the original Many Light Sampling project was to use multiple importance sampling to avoid having to sample every light source directly for every shading point. The implantation is based on a paper and makes efficient use of a BVH data structure to choose which light source(s) a shading point should sample.</p>
",Sam Kottler,https://wiki.blender.org/wiki/User:Samkottler/GSoC2020/FinalReport,https://summerofcode.withgoogle.com/archive/2020/projects/5734927665987584/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Continued Improvements to the Outliner,This will be a continuation of the previous summer’s Outliner Improvements project. With selection now syncing between the outliner and other...,"<p>This will be a continuation of the previous summer’s <strong>Outliner Improvements</strong> project. With selection now syncing between the outliner and other editors, other improvements can be made to the outliner to increase usability. These include changes to the context menu, a connection with the properties editor tabs, manual object sorting, and increased control over selection and activation of data types.</p>
",Nathan Craddock,https://wiki.blender.org/wiki/User:Zachman/GSoC2020/Report,https://summerofcode.withgoogle.com/archive/2020/projects/5735262606327808/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Editing Grease Pencil Strokes Using Curves,"Since the Blender 2.8 update, that introduced the Grease Pencil object type, there are a couple of primitives that can be added in the Grease Pencil...","<p>Since the Blender 2.8 update, that introduced the Grease Pencil object type, there are a couple of primitives that can be added in the Grease Pencil draw mode. The user can draw a shape (e.g. a circle, arc, rectangle, etc.) using the respective tool, edit it and confirm the creation of the stroke. After this step, the shape can no longer be manipulated as a curve. I propose to add an interactive edit mode tool, that allows the user to manipulate any Grease Pencil stroke using curve handles.</p>
",Falk David,https://wiki.blender.org/wiki/User:Filedescriptor/GSoC_2020/Report,https://summerofcode.withgoogle.com/archive/2020/projects/5468513495416832/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Custom Menus,The project goal is to add an editor menu for the quick favourites in the preferences and to give the possibilities to create more personal menu and...,"<p>The project goal is to add an editor menu for the quick favourites in the preferences and to give the possibilities to create more personal menu and to be able to display them on screen like the editors menu (3D viewports, properties, ...).</p>
",Alexia Legrand,https://wiki.blender.org/wiki/User:Tempo/GSoC2020/Final_Report,https://summerofcode.withgoogle.com/archive/2020/projects/6149264033447936/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Regression Testing Frameworks,Testing is a nice-to-have tool/utility for developers to check for breaks in early stages of development cycle which is less expensive. Automated...,"<p>Testing is a nice-to-have tool/utility for developers to check for breaks in early stages of development cycle which is less expensive. Automated testing makes the whole process less time time consuming. The goal of this project is to:</p>
<ul>
<li>Extend the framework and write tests for Physics modifiers, Curve types and remaining Deform and Generate modifiers.</li>
<li>Generalization and refactoring of the framework to have non-duplicated code and classes.</li>
<li>Working on a test object generation script to ""fully"" automate the testing procedure as there will be no need for interaction with the UI(Blender).</li>
</ul>
",Himanshi Kalra,https://wiki.blender.org/wiki/User:HimanshiKalra/Report,https://summerofcode.withgoogle.com/archive/2020/projects/6220442009862144/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Info Editor Improvements,"Show logs and debugs in info editor. Add UI features to make it comfortable to work with logs such as filtering, searching, enable/disable on the fly.","<p>Show logs and debugs in info editor. Add UI features to make it comfortable to work with logs such as filtering, searching, enable/disable on the fly.</p>
",Mateusz Grzeliński,https://wiki.blender.org/wiki/User:Grzelins/GSoC2020/Report#Details,https://summerofcode.withgoogle.com/archive/2020/projects/4669455767961600/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Volumetric Soft Body Simulation,Elastic deformation is an essential component of animation pipelines. Volumetric soft body simulation can be used to capture the complex details of...,"<p>Elastic deformation is an essential component of animation pipelines. Volumetric soft body simulation can be used to capture the complex details of muscle and skin, e.g. volume preservation under collision/compression. In visual effects, such methods must also be robust to extreme deformation (no numerical blow-ups) and fast enough for interactive manipulation. Moreover, many of the underlying material models are nonlinear and computationally expensive, such as hyper-elastic models for realistic tissue or artistically-defined deformation. Toward these challenges I propose the implementation of a volumetric soft body solver in Blender, that is not only rapid and robust, but is general to hyper-elastic materials. The solver will also be capable of robustly resolving self-collisions and possibly other constraints. This would greatly improve the use of physics in Blender for animation pipelines.</p>
",Matt Overby,https://wiki.blender.org/wiki/User:Mattoverby/GSoC2020/mattoverby_final_report,https://summerofcode.withgoogle.com/archive/2020/projects/4736546747449344/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Liquid Simulation Display Options,The goal of this project is to make the viewport more informative by adding options to visualise liquid simulation grids and improving existing fluid...,"<p>The goal of this project is to make the viewport more informative by adding options to visualise liquid simulation grids and improving existing fluid display options in Workbench.</p>
",Sriharsha Kotcharlakot,https://wiki.blender.org/wiki/User:Sriharsha/GSoC2020/Final_Report,https://summerofcode.withgoogle.com/archive/2020/projects/6016737583038464/
Blender Foundation,https://www.blender.org,Media,9,https://blender.chat,mailto:foundation@blender.org,"c, python, opengl, c++, vulkan","virtual reality, graphics, 3d, animation, artist tools",Improving IO performance for big files,"Among the 3D formats available, some are simple in theory, yet effective for a lot of different use cases and supported by a multitude of software in...","<p>Among the 3D formats available, some are simple in theory, yet effective for a lot of different use cases and supported by a multitude of software in the industry. The challenge they offer is the number of iterables. Stanford PLY, for example, quickly gets over a million vertices. STL being a lossy format, has to be stored with extra details, making it enormous. Importing such models faster and doing so in the memory limits is the aim of this project.</p>
",Ankit Meel,https://wiki.blender.org/wiki/User:Ankitm/GSoC_2020/Final_report,https://summerofcode.withgoogle.com/archive/2020/projects/6002923122720768/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",GSoC'20 Boost GIL Proposal,"The project aims to implement missing pieces of feature detection. Feature detection is one of the fundamental operations in Computer Vision, which...","<p>The project aims to implement missing pieces of feature detection. Feature detection is one of the fundamental operations in Computer Vision, which is becoming an integral part of any image manipulation. Providing a high quality implementation, thorough tests and well written documentation should make GIL more versatile image library, while still not getting into not well researched areas.</p>
",Olzhas Zhumabek,https://github.com/boostorg/gil/projects/8,https://summerofcode.withgoogle.com/archive/2020/projects/5656764025929728/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",Extending testing and optimising Boost.Multiprecision to higher precision,"Boost is one of the most fundamental collections of C++ libraries, powering thousands of projects, but also driving the development of C++ best...","<p>Boost is one of the most fundamental collections of C++ libraries, powering thousands of projects, but also driving the development of C++ best practices and C++ standards. Boost.Multprecision is the Boost library providing number types with precision higher than that of C++ built-in types. The library offers support for integer, floating-point and rational data types at compile-time fixed, arbitrary and variable precision.</p>
<p>Currently, many operations are already supported for arbitrary precision, but tests exist only for up to 1024 bits. The purpose of this project is to 1) extend testing for precision of thousands of bits and 2) add arbitrary-precision support for more complicated functions and constants. This includes adding tests for arithmetic operations of higher precision, extending tests for simple functions, extending special functions to higher precision, adding support for higher precision constants (and adaptive precision algorithms) and optimising several of the operations (see Milestones for details).</p>
",Dimitrios Los,https://github.com/BoostGSoC20/multiprecision/blob/develop/gsoc_writeup/main.md,https://summerofcode.withgoogle.com/archive/2020/projects/5561606609567744/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",Histogram Computation and Algorithms for Boost.GIL,This proposal aims to make histogram calculation a built-in feature of Boost.GIL. The proposal also adds histogram related image processing...,"<p>This proposal aims to make histogram calculation a built-in feature of Boost.GIL. The proposal also adds histogram related image processing algorithms to Boost.GIL like histogram equalization, histogram matching, CLAHE, etc. Apart from that, for the purposes of visualizations of the plots, a new extension will be provided for 3D histograms. The existing code in GIL will be updated with the new features implemented.</p>
<p>All the code provided will be completely generic such that it works with any container type and any image type supported by GIL. It will also extend support for using Boost.Histogram as a container class. Apart from the histogram related contrast enhancement algorithms  implemented, tutorials will also be provided for other contrast enhancement algorithms using GIL features to complete the contrast enhancement suite in GIL. The proposal also aims to add benchmark tools to perform quality tests of the available image processing algorithms.</p>
",Debabrata Mandal,https://gist.github.com/codejaeger/b50a6571d370ea510b5c51ac0eb5d354,https://summerofcode.withgoogle.com/archive/2020/projects/6229480600764416/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",Bringing Boost.Real to review-ready state,"I propose to add new mathematical functions and operators to the Boost.Real library. Apart from new additions, I'll optimize few algorithms and...","<p>I propose to add new mathematical functions and operators to the Boost.Real library. Apart from new additions, I'll optimize few algorithms and address the previously unresolved issues. I'll also improve the code documentation and implement the necessary tests to bring the library to review-ready state.</p>
",Kishan Shukla,https://kishanshukla-2307.github.io/posts/2020/08/gsoc-final-evaluation/,https://summerofcode.withgoogle.com/archive/2020/projects/6234794683269120/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard","Boost.uBLAS: Stabilizing, Improving and C++20-ification","This proposal aims at three major things, improving the uBLAS interfaces that were added in GSOC 2019 work, stabilizing and enhancing the unit...","<p>This proposal aims at three major things, improving the uBLAS interfaces that were added in GSOC 2019 work, stabilizing and enhancing the unit testing and C++20-ification of the library with new Concepts and better <code>constexpr</code> support.</p>
",Ashar Khan,https://github.com/BoostGSoC20/ublas/wiki,https://summerofcode.withgoogle.com/archive/2020/projects/4640624726245376/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",Boost.Astronomy: Coordinate Transformation/Conversion,Development of a generic and dynamic system for interconversion of the already implemented coordinate systems.,"<p>Development of a generic and dynamic system for interconversion of the already implemented coordinate systems.</p>
",Syed Ali Hasan,https://gist.github.com/Zyro9922/ab1edb0e2b868d2621a9a50743f25929,https://summerofcode.withgoogle.com/archive/2020/projects/4765438052925440/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",Boost.Real,Boost.Real aims to provide a data-type that can represent all types of computable real numbers and provides the flexibility of performing arbitrary...,"<p>Boost.Real aims to provide a data-type that can represent all types of computable real numbers and provides the flexibility of performing arbitrary precision arithmetic. I propose to optimize memory usage by implementing a larger and stable base. I propose to add new types for integer and rational numbers, methods of calculating powers, factorials, and utilizing those to get methods for exponentials, logarithms, and trigonometric function using Taylor expansion. Using exponentials and logarithms to make methods for the real^real method. I am also proposing to add some scientific and mathematical constants like Pi (can be calculated using Chudnovsky Algorithm after having methods for power and factorials), mass and charge of electron and proton, Plack's constant, etc. After this, Boost.Real may be ready for peer review.</p>
",Vikram Singh Chundawat,https://medium.com/@vikram2000b/bringing-boost-real-to-review-ready-state-56b2582773d3,https://summerofcode.withgoogle.com/archive/2020/projects/5893744785620992/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard",boost.astronomy.Flexible_Image_Transport_System( FITS Module ),This project involves building a External High Level API and certain enhancements around the existing Flexible Image Transport System library (...,"<p>This project involves building a External High Level API and certain enhancements around the existing <strong>Flexible Image Transport System</strong> library ( Certain Optimizations , New Features etc. ) to provide a clean and easy to use API for working with <strong>FITS</strong> files.</p>
",Gopi Krishna Menon,https://gist.github.com/gopi487krishna/09fe9b9aa8c7c64cfe9e98bd2da940af,https://summerofcode.withgoogle.com/archive/2020/projects/6281042220023808/
Boost C++,http://www.boost.org,Programming languages,9,https://gitter.im/boostorg/home,mailto:david.bellot@gmail.com,"c++, c++11, c++17","c++, programming libraries, peer-reviewed libraries, c++ standard","General robust, adaptive geometric predicates","A number of geometric algorithms, such as the triangulation of a point set, employ geometric predicates (implemented as strategies in...","<p>A number of geometric algorithms, such as the triangulation of a point set, employ geometric predicates (implemented as strategies in Boost.Geometry). One example for such a predicate is the 2d orientation test, which, given three points p1, p2, p3, determines whether p3 lies on the left or right side of the line segment that goes through p1 and p2.</p>
<p>Using floating-point arithmetics to answer that question can lead to incorrect and ultimately inconsistent results that may cause the algorithm that employs the predicate to produce nonsensical results or crash entirely for certain inputs.</p>
<p>Using algorithms for exact floating-point arithmetics combined with some considerations regarding forward error analysis, a complicated method can be implemented that evaluates such predicates robustly and only adaptively increases the precision if necessary to avoid expensive high precision computations whenever possible.</p>
<p>I propose a general, automated approach that generates such robust, adaptive predicates from arbitrary arithmetic expressions.</p>
",Tinko Bartels,https://tinko92.github.io/gsoc2020/2020/08/27/work-product-gsoc-2020.html,https://summerofcode.withgoogle.com/archive/2020/projects/5226818304475136/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",New Geometry Editor,"BRL-CAD has 2 geometry editor applications, MGED and Archer. They have been created a long time ago with the technology available at that time. The...","<p>BRL-CAD has 2 geometry editor applications, MGED and Archer. They have been created a long time ago with the technology available at that time. The project aims to create a new application to encapsulate the tools and functions of BRL-CAD.</p>
",Sadeep Weerasinghe,https://github.com/sadeepdarshana/arbalest,https://summerofcode.withgoogle.com/archive/2020/projects/6695991492739072/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",OpenScad GUI & Text Editor’s Interactivity Enhancements,"OpenSCAD is a FOSS which belongs to the CAD software category. It allow users to describe the CAD model using codes/scripts, and using those scripts;...","<p>OpenSCAD is a FOSS which belongs to the CAD software category. It allow users to describe the CAD model using codes/scripts, and using those scripts; it renders the output. Due to the continuous community contributions, the OpenSCAD software comes fully packed with useful features and widgets. 
Just like any other FOSS, there are still some scope of improvements suggested by the community that can enhance the user experience. Some of them are -</p>
<h4>User-Defined Shortcut Configuration:</h4>
<p>Allowing the users to set custom-shortcuts through a configuration file and a GUI.</p>
<h4>Making Text Editor more interactive:</h4>
<p>Allowing the users to scroll the values/numbers via mouse</p>
<h4>Jump to Error Location from Console Box:</h4>
<p>Allowing the users to jump directly to the error location inside the Text Editor, on clicking the error/warning message inside the Console.</p>
<h4>A new ‘Error Log’ dockable widget</h4>
<p>It will log all the error/warnings reports, with the ability to allow the users, to jump directly to the error/warning location inside the Text Editor, just by tapping the error entry from the log.</p>
<p>My aim during the project will be to implement the above-mentioned features and enhancements.</p>
",Hrishabh Sharma,https://github.com/openscad/openscad/issues/3422,https://summerofcode.withgoogle.com/archive/2020/projects/5672575780257792/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",LibreCAD v3 GUI Revamp,"LibreCAD 3 is the new version of LibreCAD currently under development. LibreCAD 3 uses Lua for GUI initialization, management, plugins and for the...","<p>LibreCAD 3 is the new version of LibreCAD currently under development. LibreCAD 3 uses Lua for GUI initialization, management, plugins and for the various create and modify operations, allowing easy addition of functionality and extensibility through Lua. Lua for GUI initialization and management has a couple of disadvantages like lack of unit tests, compiler checks and more difficulty debugging. Users writing plugins for the GUI require knowledge of the Qt C++ framework. This project aims at shifting the GUI initialization and management to C++ while also providing an alternative API for the GUI for plugins.</p>
",Akhil Nair,https://blog.librecad.org/2020/08/librecad-3-gui-revamp-gsoc-2020-final-report/,https://summerofcode.withgoogle.com/archive/2020/projects/5442218967433216/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",OpenCL GPGPU Raytracing,This project is to introduce a GPGPU pipeline into BRL-CAD using OpenCL for existing primitives and parallelize them for faster computation.,"<p>This project is to introduce a GPGPU pipeline into BRL-CAD using OpenCL for existing primitives and parallelize them for faster computation.</p>
",Rishabh Suthar,https://brlcad.org/wiki/User:Rishabhsuthar32/GSoC20/Report,https://summerofcode.withgoogle.com/archive/2020/projects/4995652997611520/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",FEM Examples Extension in FreeCAD,This project is to expand the list of Finite Element Method (FEM) examples currently present in FreeCAD by adding more examples. The target will be...,"<p>This project is to expand the list of Finite Element Method (FEM) examples currently present in FreeCAD by adding more examples. The target will be to create an example for each available constraint and each available analysis type or equation type.</p>
",Sudhanshu Dubey,https://gist.github.com/Sudhanshu-Dubey14/00e1566922f3b5d6e3d01dfd26a08e59,https://summerofcode.withgoogle.com/archive/2020/projects/5077596712206336/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",Persistent Caching for OpenSCAD,"OpenSCAD is an open-source 3D modeling software. It uses two main modeling techniques namely, Constructive Solid Geometry (CSG) and extrusion of 2D...","<p>OpenSCAD is an open-source 3D modeling software. It uses two main modeling techniques namely, Constructive Solid Geometry (CSG) and extrusion of 2D Outlines. OpenSCAD at its core uses CGAL for geometry evaluation and OpenCSG and OpenGL for rendering. 
    OpenSCAD performs huge computations in the process of creating the required geometries. These geometries are stored in the cache for avoiding repetitive computations.  But this cache data is not persistent and destroys when the application closes. The goal of this project is to create a persistent cache system for OpenSCAD which uses a key-value datastore to store cache. This implementation will handle a cache similar to the existing one.</p>
",Bharath Chandra,https://github.com/openscad/openscad/issues/3417,https://summerofcode.withgoogle.com/archive/2020/projects/5302019759276032/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",Extended functionality of Rebar Addon,"This Project is to create rebar shape cut list, bar bending schedule, export to BVBS format and automatic drawing of a structural element after...","<p>This Project is to create rebar shape cut list, bar bending schedule, export to BVBS format and automatic drawing of a structural element after reinforcement with dimensions in FreeCAD. For automatic drawing, the idea is to create a UI which lists different templates for columns and beams and for different reinforcement elements inside them which can be created, deleted and modified through some UI. The user will choose the template to apply to drawing sheets and can export output drawing to svg and pdf format.</p>
",Suraj Dadral,https://gist.github.com/SurajDadral/eba781a3d32e670ad276cd716c3bb7de,https://summerofcode.withgoogle.com/archive/2020/projects/6207752898084864/
BRL-CAD,https://brlcad.org,Media,8,https://brlcad.org/wiki/IRC,mailto:devs@brlcad.org,"python, c/c++, opengl, opencl, tcl/tk","data visualization, ray tracing, 3d cad geometry, solid modeling, real-time computer graphics",A better IPython and Jupyter Notebook Integration for FreeCAD,"Currently, FreeCAD's IPython and Jupyter Notebook integration can only provide visualization by running the entire FreeCAD GUI alongside the...","<p>Currently, FreeCAD's IPython and Jupyter Notebook integration can only provide visualization by running the entire FreeCAD GUI alongside the notebook. Besides not being elegant it brings many problems with it, like not being able to save the visualizations inside the notebook for sharing or bringing visual complexity of the entire GUI into the view instead of just displaying the 3D model. It is therefore important to find a way to visualize FreeCAD's 3D scene in the IPython display system as supported by Jupyter Notebook.</p>
<p>Tackling the open issue “IPython / Jupyter support” I aim to implement a IPython compatible visualization of FreeCAD’s 3D Open Inventor scene graph. To achieve this I intend to choose a suitable JavaScript library able to render a 3D scene graph and to implement a mapping between it and the Open Inventor scene graph. After this as a byproduct I want to implement a better WebGL export based on the scene graph instead of document objects as currently found in FreeCAD. For this I can reuse and integrate the scene graph mapping component. Lastly I want to document the results in the Wiki and create an example Jupyter notebook.</p>
",Marcus Ding,https://github.com/kryptokommunist/Jupyter_FreeCAD,https://summerofcode.withgoogle.com/archive/2020/projects/5172821841412096/
caMicroscope,http://camicroscope.github.io,Science and medicine,2,http://bit.ly/camicroscope,,"python, javascript, java, tensorflow, medical imaging","cloud, distributed systems, science and medicine, precision medicine, data integration",Pathology Algorithm Development Workbench,"caMicroscope is a tool to view, annotate, and analyse biomedical images. The goal of this project is to make an algorithm development workbench where...","<p>caMicroscope is a tool to view, annotate, and analyse biomedical images. The goal of this project is to make an algorithm development workbench where user can create and train their own ML model (CNN) within caMicroscope itself. The user will be given the option to select the training data from the preexisting data in caMicroscope (Labeling Tool) or custom data. Then the user will design the algorithm from scratch using an interactive UI. All these tasks are to be performed within the web browser or a web-server using TensorFlow.js.</p>
",Akhil Rana,https://gist.github.com/akhil-rana/ab5d5280728629865b4578f672fe69d4,https://summerofcode.withgoogle.com/archive/2020/projects/6656365486931968/
caMicroscope,http://camicroscope.github.io,Science and medicine,2,http://bit.ly/camicroscope,,"python, javascript, java, tensorflow, medical imaging","cloud, distributed systems, science and medicine, precision medicine, data integration",Cancer Region of Interest Extraction and Extending Features,"At present caMicroscope has many features like marking up images, running machine learning models on individual images, getting the predictions and...","<p>At present caMicroscope has many features like marking up images, running machine learning models on individual images, getting the predictions and downloading the image parts . The aim of the project is to extend these features and add new ones such as letting the users fetch regions of interest automatically and store them along with their labels , supporting a wider range of models and
having a feature for normalization of histological stains / synthetic data generation of cancer tissue images .</p>
",Archit Roychoudhury,https://medium.com/@roychoudhury.archit/gsoc20-with-camicroscope-698d4155e721,https://summerofcode.withgoogle.com/archive/2020/projects/5112252769763328/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,5,,mailto:gsoc@computationalgenomics.ca,"python, javascript, react, nodejs, r-project","visualization, bioinformatics, web development, data science, statistics",Ingesting the Canadian Common CV,The Canadian Common CV (CCV) is a tool that allows Canadian researchers to input their resume in a standardized format. It is used by multiple...,"<p>The Canadian Common CV (CCV) is a tool that allows Canadian researchers to input their resume in a standardized format. It is used by multiple organizations such as granting agencies, federal, provincial and academic institutions. The tool enables users to output results in an XML document, that can be used in external applications.</p>
<p>The main objective is to build an application that can ingest, store and query data from the CCV and show the results in a dashboard. The Web Application will be developed in line with a well documented, tested feature list, able to work across on all browsers.</p>
",Harshit Maheshwari,https://gist.github.com/hmharshit/22663905ca08ed79e0a053ae773f45d6,https://summerofcode.withgoogle.com/archive/2020/projects/6406033418747904/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,5,,mailto:gsoc@computationalgenomics.ca,"python, javascript, react, nodejs, r-project","visualization, bioinformatics, web development, data science, statistics",DevOps for GenPipes,DevOps for GenPipes would create an automatic deployment of the GenPipes project in the cloud using Terraform. It would support multiple cloud...,"<p>DevOps for GenPipes would create an automatic deployment of the GenPipes project in the cloud using Terraform. It would support multiple cloud platforms such as AWS, GCP, OpenStack Cloud etc.</p>
",Mohd Arshul Mansoori,https://gist.github.com/arshul/2ec6271f2f80a67db08fdb5de3d18e27,https://summerofcode.withgoogle.com/archive/2020/projects/6602025191604224/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,5,,mailto:gsoc@computationalgenomics.ca,"python, javascript, react, nodejs, r-project","visualization, bioinformatics, web development, data science, statistics",Large-scale modeling of genetic data,The objective of the problem arises from the reconstruction of gene genealogies problem - from a given genotypes of sequence data from contemporary...,"<p>The objective of the problem arises from the reconstruction of gene genealogies problem - from a given genotypes of sequence data from contemporary individuals and an extended pedigree of genealogical relationships among them we have to decide and be very clear about what we should consider to be nodes information in genealogy tree according to kinds of dependencies among these nodes which should be considered to be edges of the tree. 
This project will focus on the development of novel algorithms for advanced reconstruction of the gene genealogy by performing inference on graphical models, specifically, implementing the greedy approach and loopy belief propagation algorithm on the succinct tree sequences.
The implemented algorithms would undoubtedly be of use to integrate into the existing tskit and msprime libraries.</p>
",Andjela Todorovic,https://docs.google.com/document/d/e/2PACX-1vTtTOMd8SRMk1E_PBjZDz7oTux2O11ZvAzTjVBYLk3tl9RXpEXMkRy-cmA3UqYN8-y8vx2y0Q8mMWzb/pub,https://summerofcode.withgoogle.com/archive/2020/projects/5471532320555008/
